,zipcode,latitude,longitude,group
3128,33607,52.02126,8.54576999999995,0
3129,33609,52.02126,8.54576999999995,0
3130,33611,52.02126,8.54576999999995,0
3131,33613,52.02126,8.54576999999995,0
3132,33615,52.02126,8.54576999999995,0
3133,33617,52.02126,8.54576999999995,0
3134,33619,52.02126,8.54576999999995,0
3135,33647,52.02126,8.54576999999995,0
3136,33649,52.02126,8.54576999999995,0
3137,33659,52.02126,8.54576999999995,0
3138,33689,52.02126,8.54576999999995,0
3139,33699,52.02126,8.54576999999995,0
3140,33719,52.02126,8.54576999999995,0
3141,33729,52.02126,8.54576999999995,0
3142,33739,52.02126,8.54576999999995,0
3143,18528,54.37746600000001,13.536265,1
3144,37327,51.38049,10.37808,0
3145,19386,53.44564,12.1312800000001,1
3146,91235,49.6167,11.5167,3
3147,25436,53.70966816923929,9.678142938447053,0
3148,76744,49.0581,8.25833,2
3149,17139,53.69545,12.67911,1
3150,85655,47.9667,11.7833,3
3151,97854,49.9528,9.66944,3
3152,89335,48.3667,10.3167,3
3153,48317,51.7943,7.73406,2
3154,76694,49.1586,8.58083,2
3155,56291,50.0833,7.6,2
3156,79224,48.0333,7.766669999999999,2
3157,72406,48.3167,8.91667,2
3158,55758,49.7,7.46667,2
3159,18586,54.30722,13.68123,1
3160,39221,51.9557,11.71018,1
3161,23911,53.65699,10.82756,0
3162,63828,50.1167,9.26667,2
3163,77746,48.45,7.88333,2
3164,66693,49.5,6.6,2
3165,56729,50.3,7.16667,2
3166,56379,50.3,7.78333,2
3167,18573,54.32169,13.14531,1
3168,56288,50.1167,7.38333,2
3169,55595,49.8833,7.65,2
3170,56357,50.1833,7.71667,2
3171,27628,53.36002,8.52035999999998,0
3172,67575,49.75,8.39889,2
3173,76779,48.9833,8.13333,2
3174,39629,52.6285,11.54691,1
3175,69253,49.4833,8.795,2
3176,39291,52.24148,12.16936,1
3177,2959,51.52819,14.5744999999999,1
3178,55758,49.85,7.28333,2
3179,38871,51.85803,10.7125100000001,0
3180,24796,54.3351704141464,9.89756902158266,0
3181,18546,54.51582,13.63008,1
3182,94419,48.571528,12.628279,3
3183,83730,47.7167,11.95,3
3184,83739,47.7167,11.95,3
3185,2997,51.38377,14.2415100000001,1
3186,7806,50.766667,11.716667,3
3187,97243,49.5167,10.0,3
3188,75323,48.75,8.55,2
3189,75337,48.75,8.55,2
3190,18528,54.46501,13.39487,1
3191,56653,50.4167,7.21667,2
3192,82431,47.6667,11.3667,3
3193,72477,48.1,9.0,2
3194,78462,47.6603,9.1758,3
3195,78464,47.6603,9.1758,3
3196,78465,47.6603,9.1758,3
3197,78467,47.6603,9.1758,3
3198,39171,52.041968633495294,11.578281211853001,1
3199,19339,52.95683,12.03227,1
3200,91077,49.6,11.1667,3
3201,6786,51.8226909091144,12.466485423278801,1
3202,21391,53.249935806686295,10.3497210502625,0
3203,17268,53.0546,13.71737,1
3204,18573,54.39672,13.23941,1
3205,82290,48.1667,11.1667,3
3206,19243,53.49936,11.12104,0
3207,25860,54.5380853498475,9.11192767465655,0
3208,17109,53.90592,13.04979,1
3209,37355,51.3601841090751,10.4796604339599,0
3210,18276,53.86778,12.13517,1
3211,29416,52.7289,11.02594,0
3212,4626,50.833333,12.333333,1
3213,76771,49.1658,8.32639,2
3214,7389,50.65,11.7333,3
3215,17179,53.97264722250321,12.705409537017903,1
3216,15926,51.76271,13.74931,1
3217,83093,47.9,12.3,3
3218,6686,51.216135491995495,12.1838149841309,1
3219,54587,50.3167,6.6,2
3220,7619,51.0,11.7833,3
3221,66578,49.356559,7.103255,2
3222,97519,50.1,10.4667,3
3223,31707,52.2346,9.10694,0
3224,94244,49.05,12.9833,3
3225,54634,49.9667,6.53333,2
3226,65399,50.0333,8.08333,2
3227,56244,50.5333,7.88333,2
3228,6869,51.91791762476221,12.5348878677369,1
3229,4626,50.942,12.3506,1
3230,21770,53.65109,9.03905,0
3231,79599,47.65,7.65,2
3232,17248,53.29211,12.7457400000001,1
3233,64405,49.7647,8.785,2
3234,7407,50.7833,11.3667,3
3235,36163,50.4833,9.86667,3
3236,1609,51.3691113511446,13.392618560790998,1
3237,17291,53.41436,13.9846700000001,1
3238,83565,48.0244,12.0316,3
3239,25579,54.00029,9.741717,0
3240,4655,51.0167,12.6167,1
3241,54338,49.8,6.78333,2
3242,17192,53.55806,12.7744299999999,1
3243,6466,51.82391,11.28674,1
3244,17159,53.901911,12.85675,1
3245,9355,50.75,12.7167,1
3246,23683,54.0352,10.7512,0
3247,23684,54.0352,10.7512,0
3248,18184,54.06831,12.22219,1
3249,38836,52.0030181818182,10.9606,0
3250,38836,52.0030181818182,10.9606,0
3251,38838,52.0030181818182,10.9606,0
3252,38838,52.0030181818182,10.9606,0
3253,38836,52.0030181818182,10.9606,0
3254,38836,52.0030181818182,10.9606,0
3255,38836,52.0030181818182,10.9606,0
3256,38836,52.0030181818182,10.9606,0
3257,38838,52.0030181818182,10.9606,0
3258,38838,52.0030181818182,10.9606,0
3259,38836,52.0030181818182,10.9606,0
3260,38836,52.0030181818182,10.9606,0
3261,23942,53.91898000000001,11.03593,0
3262,33397,51.81661,8.43436999999994,2
3263,17154,53.81973000000001,12.7901899999999,1
3264,18546,54.571721,13.658273,1
3265,76872,49.1108,8.186110000000001,2
3266,84573,48.3333,12.4333,3
3267,57612,50.7,7.58333,2
3268,67806,49.65,7.8166699999999985,2
3269,98646,50.4333,10.6,3
3270,38226,52.14978,10.33673,0
3271,38228,52.14978,10.33673,0
3272,38229,52.14978,10.33673,0
3273,38239,52.14978,10.33673,0
3274,38259,52.14978,10.33673,0
3275,23623,54.0102,10.5717,0
3276,14727,52.53478000000001,12.3474699999999,1
3277,14797,52.30477,12.70011,1
3278,56288,50.0333,7.46667,2
3279,67271,49.5683,8.21139,2
3280,83714,47.7833,11.8333,3
3281,18195,54.02846,12.54463,1
3282,18273,53.77678,12.2454700000001,1
3283,67806,49.6,7.8,2
3284,83371,48.0,12.55,3
3285,86871,48.0667,10.5833,3
3286,72294,48.5833,8.55,2
3287,7407,50.7644,11.25,3
3288,25836,54.335360127762,8.8292713944434,0
3289,78147,48.05,8.3,2
3290,99762,51.54057,10.86412,0
3291,54636,49.9667,6.4,2
3292,56653,50.4333,7.25,2
3293,89420,48.6,10.55,3
3294,16798,53.100422,13.25135,1
3295,29416,52.76474,11.12059,0
3296,49453,52.61223,8.44927000000007,0
3297,18546,54.515434,13.574932,1
3298,27232,52.68331,8.810929999999981,0
3299,24576,53.946519821756105,9.826584116177573,0
3300,6369,51.73625,12.06687,1
3301,25591,53.973661,9.506748,0
3302,16559,52.87163,13.40158,1
3303,98634,50.6667,10.2333,3
3304,26906,52.96247,7.2726099999999905,0
3305,23719,54.05007954805039,10.516554468231302,0
3306,26548,53.7072,7.14695,0
3307,67823,49.7333,7.766669999999999,2
3308,83209,47.8667,12.3333,3
3309,16818,52.90344,12.72558,1
3310,69488,49.5625,8.70694,2
3311,1468,51.1592183153795,13.680210095215001,1
3312,99998,51.2315801934381,10.5871253967285,3
3313,61231,50.3667,8.75,2
3314,2681,51.07636,14.42562,1
3315,18556,54.65798,13.41842,1
3316,24232,54.33914941795901,10.2225421130657,0
3317,55413,50.0333,7.78333,2
3318,98744,50.5833,11.2,3
3319,56379,50.2833,7.78333,2
3320,17039,53.6287193461357,13.4027465820312,1
3321,98660,50.4833,10.65,3
3322,87669,47.6167,10.7167,3
3323,14979,52.35978,13.30884,1
3324,4916,51.74862,13.28733,1
3325,23769,54.45443,11.10231,0
3326,39439,51.79372,11.6076399999999,1
3327,18299,53.93221,12.41048,1
3328,54689,50.05,6.2333300000000005,2
3329,92708,49.65,12.05,3
3330,99718,51.2839442098357,10.978235989379801,3
3331,98587,50.6833,10.5333,3
3332,16845,52.82338000000001,12.39576,1
3333,56283,50.2167,7.48333,2
3334,56379,50.35,7.78333,2
3335,6682,51.1167,12.0333,1
3336,59387,51.79007,7.61729000000003,2
3337,25946,54.6795087518,8.33279454763,0
3338,58540,51.10563,7.650579999999992,2
3339,1561,51.2399367757071,13.660643005371098,1
3340,39307,52.4642,12.27997,1
3341,17111,53.85773,13.11639,1
3342,84066,48.7667,12.2333,3
3343,63505,50.1833,9.03333,2
3344,94377,48.95,12.6167,3
3345,49599,52.43213000000001,7.74863000000005,0
3346,25560,54.058934482042616,9.395102262496946,0
3347,99718,51.25872923074571,10.894286328125,3
3348,76891,49.1,7.78333,2
3349,93173,49.0756,12.1942,3
3350,86926,48.0833,11.0333,3
3351,57632,50.6333,7.516669999999999,2
3352,38375,52.1950943288754,10.8799957989502,0
3353,55578,49.8664,8.068610000000001,2
3354,9217,50.9167,12.8167,1
3355,19372,53.42748,11.9324799999999,1
3356,99869,51.0,10.7833,3
3357,35112,50.7071,8.70952,2
3358,53578,50.6333,7.35,2
3359,29369,52.58854,10.4414899999999,0
3360,56132,50.3,7.71667,2
3361,17179,53.92701,12.5872899999999,1
3362,85399,48.3333,11.75,3
3363,57614,50.65,7.71667,2
3364,54518,49.9333,6.8166699999999985,2
3365,7407,50.7644,11.25,3
3366,17268,53.171948042475,13.7536537353516,1
3367,56412,50.4167,7.88333,2
3368,58239,51.44519,7.5665999999999904,2
3369,54673,49.9667,6.2,2
3370,75446,48.8833,8.85,2
3371,74394,49.0008,9.20778,2
3372,7639,50.9167,11.8667,3
3373,99428,50.9833,11.2667,3
3374,6507,51.644887248827715,10.9813258941651,0
3375,94544,48.6833,13.1167,3
3376,65451,50.0667,8.53333,2
3377,66119,49.2333,7.0,2
3378,66130,49.2333,7.0,2
3379,1896,51.18342,14.015720000000002,1
3380,84032,48.5549,12.1084,3
3381,2747,51.02761,14.756379999999998,1
3382,15938,51.9495,13.4934,1
3383,55592,49.7,7.63333,2
3384,4603,50.9748,12.4909,1
3385,56593,50.6,7.5,2
3386,76597,48.7667,8.38333,2
3387,83410,47.95,12.9333,3
3388,56818,50.1667,7.2,2
3389,17509,54.0992953916118,13.6989485740662,1
3390,19300,53.28513,11.56465,1
3391,6869,51.92759,12.38527,1
3392,97258,49.5667,10.2,3
3393,23948,53.91561,11.30632,0
3394,35469,50.6833,8.83333,2
3395,25557,54.1700278433076,9.451833161711713,0
3396,4924,51.53344,13.40793,1
3397,39291,52.24804,11.9668799999999,1
3398,2708,51.06104000000001,14.57133,1
3399,78733,48.2667,8.41667,2
3400,25554,53.93769,9.423966,0
3401,63924,49.7114,9.17917,2
3402,17091,53.77477,13.1259,1
3403,53902,50.55,6.76667,2
3404,6578,51.2700026730064,11.132098370361302,3
3405,88287,47.75,9.65,3
3406,54314,49.6,6.6833300000000015,2
3407,38279,52.03947,10.26805,0
3408,67273,49.5211,8.18722,2
3409,99448,50.8833,11.1667,3
3410,40667,51.250513900307396,6.690659677429268,2
3411,40668,51.250513900307396,6.690659677429268,2
3412,40670,51.250513900307396,6.690659677429268,2
3413,85416,48.4333,11.85,3
3414,99976,51.214199983432295,10.2224506561279,0
3415,25779,54.23626,9.14855,0
3416,17094,53.43776999999999,13.3003,1
3417,88171,47.5833,9.93333,3
3418,26556,53.6002,7.47311,0
3419,16845,52.91496,12.5078,1
3420,56850,49.95,7.23333,2
3421,74388,49.0833,9.19306,2
3422,84508,48.1667,12.7333,3
3423,23847,53.76881,10.60245,0
3424,93090,49.0167,12.3,3
3425,82496,47.55,11.1333,3
3426,17154,53.84585,12.77784,1
3427,96271,50.2333,11.0167,3
3428,74731,49.5833,9.36667,2
3429,18528,54.47758,13.41918,1
3430,17139,53.788833087810104,12.707767677307196,1
3431,14913,51.9566,13.1397,1
3432,38822,51.9150123342969,10.944625486755399,0
3433,17099,53.65794,13.481370000000002,1
3434,16845,52.90936,12.59034,1
3435,23970,53.89903,11.61374,1
3436,26835,53.330480905326795,7.661949312133862,0
3437,54310,49.8167,6.5,2
3438,15537,52.39458075263221,13.7126148040771,1
3439,66879,49.4833,7.53333,2
3440,17495,54.01606,13.59442,1
3441,16792,53.002371,13.252594,1
3442,8223,50.45,12.3667,3
3443,97776,49.9833,9.81667,3
3444,84092,48.7,12.3,3
3445,73312,48.5876226,9.7316551,3
3446,66503,49.2333,7.48333,2
3447,89312,48.45,10.2667,3
3448,84576,48.2333,12.6167,3
3449,7589,50.85,11.9167,3
3450,7646,50.8667,11.8167,3
3451,4860,51.56735,12.95466,1
3452,98663,50.3333,10.6167,3
3453,98669,50.3333,10.6167,3
3454,48529,52.43001999999999,7.06858999999997,2
3455,48527,52.43001999999999,7.06858999999997,2
3456,48531,52.43001999999999,7.06858999999997,2
3457,21493,53.58443000000001,10.54867,0
3458,17268,53.10706,13.63926,1
3459,56751,50.2667,7.28333,2
3460,83737,47.80537260000001,11.914072,3
3461,83739,47.80537260000001,11.914072,3
3462,63874,49.8581,9.30722,2
3463,53913,50.7,6.91667,2
3464,93326,48.8167,11.85,3
3465,63762,49.9211,9.08139,2
3466,82407,47.8667,11.15,3
3467,7955,50.7333,11.9167,3
3468,26529,53.51443,7.267479999999981,0
3469,18337,54.20856,12.52457,1
3470,1619,51.3341043839538,13.358926391601601,1
3471,29386,52.72849,10.60392,0
3472,55597,49.8167,7.98333,2
3473,67480,49.2917,8.120280000000001,2
3474,55286,49.8486,8.12417,2
3475,4463,51.29352331063,12.517825414294501,1
3476,32278,52.20151,8.63779999999997,0
3477,77736,48.35,8.06667,2
3478,31840,52.17203,9.245760000000018,0
3479,27624,53.66356999999999,8.802570000000062,0
3480,95369,50.1333,11.5167,3
3481,25376,53.82777900000001,9.466176,0
3482,39245,52.0748987185192,11.8240254550171,1
3483,4936,51.7227882908881,13.3823129470825,1
3484,29482,52.97848000000001,11.0618899999999,0
3485,18439,54.30059,13.08632,1
3486,18435,54.30059,13.08632,1
3487,18437,54.30059,13.08632,1
3488,99097,50.9833,11.0333,3
3489,99099,50.9833,11.0333,3
3490,24392,54.61354,9.81795,0
3491,54295,49.75,6.6333332999999985,2
3492,54296,49.75,6.6333332999999985,2
3493,91710,49.1,10.75,3
3494,78669,48.1333,8.7,2
3495,67715,49.3333,7.7,2
3496,63928,49.7056,9.32917,2
3497,17179,53.90714000000001,12.72352,1
3498,74933,49.3167,8.88472,2
3499,54552,50.2667,6.86667,2
3500,55576,49.8333,7.96667,2
3501,23942,53.93185,11.02233,0
3502,54552,50.15,6.8,2
3503,72160,48.4333,8.68333,2
3504,85304,48.5,11.5666667,3
3505,79427,47.8833,7.65,2
3506,25776,54.30274,9.03695,0
3507,7646,50.8667,11.7667,3
3508,73257,48.6833,9.36667,3
3509,38489,52.67592,11.02175,0
3510,71277,48.8,8.95,2
3511,54538,50.0,7.01667,2
3512,6543,51.57148,11.2752399999999,1
3513,83670,47.75,11.45,3
3514,76228,49.0047,8.38583,2
3515,39393,52.08641,11.11947,0
3516,25597,53.92437,9.637965,0
3517,65558,50.35,7.95,2
3518,99634,51.1396011514597,11.0,3
3519,18198,54.04078000000001,12.0217299999999,1
3520,54317,49.7333,6.8166699999999985,2
3521,69207,49.3428,8.65917,2
3522,27246,52.67066,8.97023999999999,0
3523,99986,51.13935881538141,10.4468242645264,3
3524,37649,51.8838297998633,9.435561597900461,0
3525,57632,50.6167,7.48333,2
3526,53809,50.85,7.48333,2
3527,54426,49.7333,7.0,2
3528,87755,48.15,10.3,3
3529,18195,54.06658,12.45915,1
3530,6774,51.64006,12.38015,1
3531,99423,50.9833,11.3167,3
3532,99425,50.9833,11.3167,3
3533,99427,50.9833,11.3167,3
3534,99428,50.9833,11.3167,3
3535,99438,50.9833,11.3167,3
3536,6791,51.72904000000001,12.3525,1
3537,4931,51.40663,13.25519,1
3538,14913,51.99921,13.34171,1
3539,23689,53.98609,10.70799,0
3540,24796,54.3295480172577,9.828958114981713,0
3541,37355,51.3764,10.42274,0
3542,97799,50.2667,9.66667,3
3543,52391,50.7333,6.6,2
3544,56379,50.35,7.9,2
3545,18516,54.07458000000001,13.07762,1
3546,19300,53.159192927210704,11.5438527433777,1
3547,39638,52.52427,11.49824,1
3548,18551,54.52592871038011,13.5548065185546,1
3549,18586,54.36798,13.67534,1
3550,60388,50.1167,8.68333,2
3551,37412,51.66838,10.28361,0
3552,17268,53.15697,13.66818,1
3553,17179,53.99616,12.5876900000001,1
3554,17153,53.68461,12.929792,1
3555,85461,48.3167,11.9833,3
3556,87657,47.7,10.5,3
3557,19386,53.50168000000001,12.16855,1
3558,91522,49.3,10.5833,3
3559,25873,54.44043146905889,9.129364044910108,0
3560,24620,54.07957,10.0593,0
3561,23826,53.87509,10.20358,0
3562,23911,53.75032,10.72873,0
3563,92552,49.4833,12.3833,3
3564,25494,53.68402,9.8061,0
3565,15306,52.53224,14.382079999999998,1
3566,64739,49.7997,8.99944,2
3567,63846,50.0167,9.25,2
3568,55483,49.9333,7.266669999999999,2
3569,7806,50.784167,11.734722,3
3570,6895,51.96175,12.74581,1
3571,68535,49.4572,8.60639,2
3572,91080,49.6167,11.05,3
3573,65219,50.15,8.15,2
3574,65220,50.15,8.15,2
3575,65221,50.15,8.15,2
3576,65222,50.15,8.15,2
3577,65223,50.15,8.15,2
3578,65224,50.15,8.15,2
3579,65232,50.15,8.15,2
3580,55758,49.7833,7.3166699999999985,2
3581,30938,52.52975,9.79805999999996,0
3582,85395,48.5,11.7667,3
3583,25560,54.046473,9.481399,0
3584,83112,47.8,12.2833,3
3585,47802,51.3783237702315,6.59618538841062,2
3586,49685,52.83438,8.15517,0
3587,18569,54.47153,13.31956,1
3588,21073,53.46058000000001,9.98139,0
3589,21073,53.46058000000001,9.98139,0
3590,21075,53.46058000000001,9.98139,0
3591,21075,53.46058000000001,9.98139,0
3592,21077,53.46058000000001,9.98139,0
3593,21077,53.46058000000001,9.98139,0
3594,21079,53.46058000000001,9.98139,0
3595,21079,53.46058000000001,9.98139,0
3596,21129,53.46058000000001,9.98139,0
3597,21129,53.46058000000001,9.98139,0
3598,21129,53.46058000000001,9.98139,0
3599,21129,53.46058000000001,9.98139,0
3600,21147,53.46058000000001,9.98139,0
3601,21147,53.46058000000001,9.98139,0
3602,21149,53.46058000000001,9.98139,0
3603,21149,53.46058000000001,9.98139,0
3604,6571,51.31506,11.3381899999999,3
3605,22946,53.63055,10.47338,0
3606,67126,49.4194,8.28167,2
3607,99996,51.30778,10.56326,3
3608,92685,49.7333,12.2833,3
3609,53518,50.4,6.9333300000000015,2
3610,39418,51.86084,11.58032,1
3611,56357,50.1667,7.75,2
3612,7629,50.85,11.9,3
3613,29416,52.85347,11.23353,0
3614,29410,52.85347,11.23353,0
3615,78606,48.0167,8.71667,2
3616,23942,53.90683000000001,10.97531,0
3617,67363,49.2508,8.26944,2
3618,6493,51.60828,11.11485,1
3619,55767,49.6833,7.2,2
3620,56459,50.6,7.9,2
3621,92542,49.4167,12.4167,3
3622,18442,54.22609,12.9889000000001,1
3623,31855,52.04793,9.26021000000003,0
3624,17440,53.99383,13.73625,1
3625,57612,50.7333,7.65,2
3626,71111,48.6333,9.13333,2
3627,57368,51.10395,8.07374000000004,2
3628,1156,51.0882395539565,13.639364242553699,1
3629,1462,51.0882395539565,13.639364242553699,1
3630,86637,48.55,10.6833,3
3631,14532,52.34063,13.19902,1
3632,85669,48.2,11.95,3
3633,23619,53.87051,10.51826,0
3634,66806,49.3,6.78333,2
3635,92253,49.55,12.0167,3
3636,17179,53.97643000000001,12.64725,1
3637,18569,54.419187,13.252251,1
3638,17139,53.6226,12.76117,1
3639,75239,48.95,8.66667,2
3640,96472,50.2833,11.0667,3
3641,2681,51.09264,14.42674,1
3642,23730,54.10685,10.81353,0
3643,82205,48.1,11.3166667,3
3644,45768,51.65911,7.10642000000007,2
3645,45770,51.65911,7.10642000000007,2
3646,45772,51.65911,7.10642000000007,2
3647,23858,53.8334997564433,10.5332127445221,0
3648,94569,48.8167,12.8,3
3649,57632,50.6667,7.48333,2
3650,18334,54.10476,12.51767,1
3651,18320,54.10476,12.51767,1
3652,14913,51.98368,13.17213,1
3653,68794,49.2739,8.47167,2
3654,66629,49.55,7.25,2
3655,74930,49.1908,8.93083,2
3656,16827,52.93991,12.8509,1
3657,96260,50.0833,11.2333,3
3658,94161,48.65,13.4167,3
3659,25486,53.78799,9.91512,0
3660,91284,49.6333,11.55,3
3661,96145,50.1833,10.85,3
3662,54614,50.1833,6.45,2
3663,56357,50.25,7.8166699999999985,2
3664,54636,49.9,6.51667,2
3665,93449,49.3786,12.7042,3
3666,35516,50.45,8.78333,2
3667,98634,50.6,10.1167,3
3668,6642,51.240597436448795,11.566571253967302,1
3669,57614,50.6333,7.6,2
3670,74366,49.045,9.14222,2
3671,54298,49.8667,6.51667,2
3672,25779,54.283126048600394,9.162131190853133,0
3673,54612,50.1167,6.46667,2
3674,21745,53.69002,9.15252,0
3675,27404,53.21874,9.309669999999981,0
3676,66879,49.5,7.55,2
3677,74924,49.2953,8.963330000000003,2
3678,76689,49.1351,8.53083,2
3679,90587,49.5333,10.8667,3
3680,14806,52.14883,12.65724,1
3681,98631,50.395952186873,10.53932823129,3
3682,16775,53.07574,13.01218,1
3683,72224,48.5833,8.68333,2
3684,24943,54.781165865948296,9.47705356180944,0
3685,24943,54.781165865948296,9.47705356180944,0
3686,91344,49.85,11.35,3
3687,24257,54.357317244568605,10.479888787865699,0
3688,17429,53.92059,14.07549,1
3689,29416,52.8232159914221,11.3184535714722,1
3690,17091,53.70879,13.1013,1
3691,74545,49.0975,9.67861,3
3692,55291,49.8789,8.15639,2
3693,92557,49.4833,12.5667,3
3694,17166,53.72051,12.5458,1
3695,2923,51.38093,14.84883,1
3696,18299,53.9502525521862,12.266785830688601,1
3697,54668,49.8167,6.4333300000000015,2
3698,18435,54.327392578125,13.0706090927124,1
3699,40213,51.220507741497,6.81216996826174,2
3700,40210,51.220507741497,6.81216996826174,2
3701,40211,51.220507741497,6.81216996826174,2
3702,40212,51.220507741497,6.81216996826174,2
3703,40215,51.220507741497,6.81216996826174,2
3704,40217,51.220507741497,6.81216996826174,2
3705,40219,51.220507741497,6.81216996826174,2
3706,40221,51.220507741497,6.81216996826174,2
3707,40223,51.220507741497,6.81216996826174,2
3708,40225,51.220507741497,6.81216996826174,2
3709,40227,51.220507741497,6.81216996826174,2
3710,40229,51.220507741497,6.81216996826174,2
3711,40231,51.220507741497,6.81216996826174,2
3712,40233,51.220507741497,6.81216996826174,2
3713,40235,51.220507741497,6.81216996826174,2
3714,40237,51.220507741497,6.81216996826174,2
3715,40239,51.220507741497,6.81216996826174,2
3716,40468,51.220507741497,6.81216996826174,2
3717,40470,51.220507741497,6.81216996826174,2
3718,40472,51.220507741497,6.81216996826174,2
3719,40474,51.220507741497,6.81216996826174,2
3720,40476,51.220507741497,6.81216996826174,2
3721,40477,51.220507741497,6.81216996826174,2
3722,40479,51.220507741497,6.81216996826174,2
3723,40489,51.220507741497,6.81216996826174,2
3724,40545,51.220507741497,6.81216996826174,2
3725,40547,51.220507741497,6.81216996826174,2
3726,40549,51.220507741497,6.81216996826174,2
3727,40589,51.220507741497,6.81216996826174,2
3728,40591,51.220507741497,6.81216996826174,2
3729,40593,51.220507741497,6.81216996826174,2
3730,40595,51.220507741497,6.81216996826174,2
3731,40597,51.220507741497,6.81216996826174,2
3732,40599,51.220507741497,6.81216996826174,2
3733,40625,51.220507741497,6.81216996826174,2
3734,40627,51.220507741497,6.81216996826174,2
3735,40629,51.220507741497,6.81216996826174,2
3736,56767,50.25,7.01667,2
3737,8606,50.4333,12.25,3
3738,18574,54.27285,13.312075,1
3739,91805,48.9333,10.7167,3
3740,17498,54.01361,13.3790300000001,1
3741,95511,49.9167,11.5167,3
3742,19386,53.51354,12.12474,1
3743,2994,51.37519,14.06664,1
3744,54497,49.8167,7.11667,2
3745,36157,50.4667,9.8,3
3746,73072,48.6833,9.81667,3
3747,95707,50.0833,12.1333,3
3748,18516,54.05929,13.16162,1
3749,97340,49.6167,10.15,3
3750,39291,52.24082,12.04849,1
3751,21376,53.22989000000001,10.13025,0
3752,37444,51.71323,10.5168,0
3753,15898,52.08845,14.645170000000002,1
3754,57614,50.65,7.61667,2
3755,49626,52.58136999999999,7.7391400000000194,0
3756,38822,51.94076,10.98731,0
3757,88527,48.1667,9.51667,3
3758,92268,49.5333,11.5833,3
3759,15913,51.8795,14.1726,1
3760,48480,52.43118000000001,7.42590999999993,2
3761,47546,51.73793,6.290860000000071,2
3762,7924,50.6,11.7333,3
3763,27432,53.55426,9.06967,0
3764,75339,48.8,8.58333,2
3765,99869,51.0333,10.75,3
3766,56357,50.2167,7.766669999999999,2
3767,18059,54.05179,12.13882,1
3768,24783,54.2904264612821,9.69555040299898,0
3769,97633,50.2667,10.4,3
3770,14641,52.54668,12.9381,1
3771,25541,53.897863,9.128617,0
3772,83666,47.7667,11.6667,3
3773,99947,51.1206868761915,10.578201312255802,3
3774,37133,51.42027,9.913040000000018,0
3775,15806,52.19003,13.41839,1
3776,21380,53.37176,10.48788,0
3777,73667,48.9333,9.65,3
3778,18528,54.45185,13.34665,1
3779,92355,49.2333,11.6833,3
3780,54411,49.65,6.95,2
3781,31867,52.2493,9.36278,0
3782,48612,52.0811374329495,7.307743608398369,2
3783,24340,54.5002086912298,9.79586261412715,0
3784,31688,52.2898562524757,9.1628205978393,0
3785,14641,52.62428000000001,12.68417,1
3786,14797,52.37161,12.63418,1
3787,79877,47.9167,8.25,2
3788,74858,49.3569,8.986939999999997,2
3789,21435,53.38454,10.10294,0
3790,23966,53.82156,11.4854800000001,0
3791,67273,49.5242,8.151110000000001,2
3792,19217,53.76807,10.7692,0
3793,17398,53.79325,13.70769,1
3794,91607,49.35,10.2,3
3795,56357,50.1333,7.88333,2
3796,21502,53.442401,10.451459,0
3797,86836,48.1667,10.8333,3
3798,25836,54.3186023078094,8.779349896740943,0
3799,24860,54.62115468723521,9.53958082198333,0
3800,27305,52.82809,8.99185999999997,0
3801,29553,53.13898,10.48614,0
3802,22941,53.74119,10.2218,0
3803,37290,51.200061958431796,9.93332446823115,0
3804,14778,52.28041,12.54463,1
3805,79699,47.6833,7.8,2
3806,6577,51.3,11.2167,3
3807,92551,49.4167,12.1333,3
3808,74632,49.2883,9.56278,3
3809,53489,50.55,7.25,2
3810,74572,49.2978,9.97389,3
3811,67744,49.65,7.61667,2
3812,74354,48.9833,9.13333,2
3813,17219,53.55241,12.9922799999999,1
3814,91555,49.1667,10.3333,3
3815,94315,48.8833,12.5667,3
3816,29549,53.07956,10.58218,0
3817,74255,49.3647,9.34,2
3818,32699,52.065241005770105,9.12469516937267,0
3819,6618,51.0833,11.8833,1
3820,71554,48.9167,9.48333,3
3821,4685,51.2667,12.8,1
3822,17375,53.77445,13.89715,1
3823,17129,53.87708000000001,13.335720000000002,1
3824,99752,51.45723,10.55602,0
3825,74321,48.9667,9.13333,2
3826,99518,51.0833,11.5,3
3827,93186,49.0667,12.0,3
3828,79194,48.05,7.9,2
3829,16845,52.90651999999999,12.66963,1
3830,85055,48.7666667,11.483333300000002,3
3831,4758,51.25,13.1167,1
3832,4769,51.25,13.1167,1
3833,3096,51.81539,14.29471,1
3834,19348,53.21809,11.8989300000001,1
3835,39606,52.78109,11.91197,1
3836,6464,51.7958,11.3768700000001,1
3837,23923,53.85865,11.04968,0
3838,23936,53.85865,11.04968,0
3839,99834,50.9667,10.0667,3
3840,91315,49.7,10.8,3
3841,75328,48.7833,8.65,2
3842,38312,52.0701,10.55605,0
3843,39590,52.54203,11.88837,1
3844,76857,49.15,7.96667,2
3845,6295,51.48595,11.53196,1
3846,67059,49.4811,8.43528,2
3847,67061,49.4811,8.43528,2
3848,67063,49.4811,8.43528,2
3849,67065,49.4811,8.43528,2
3850,67067,49.4811,8.43528,2
3851,67069,49.4811,8.43528,2
3852,67071,49.4811,8.43528,2
3853,56288,50.04270800000001,7.405500999999999,2
3854,19300,53.14397,11.47505,1
